"","1G.0H.2","1G.0H.4","1G.0H.5","1G.4H.2","1G.4H.4","1G.4H.5","VG.0H.2","VG.0H.4","VG.0H.5","VG.4H.2","VG.4H.4","VG.4H.5"
"209157_at",4.78104134661116,5.10542122149235,3.95612361686639,3.85266753518485,4.39809994631501,4.09113507030194,4.59456206803057,3.01698780175945,4.51035229308528,4.4012350878516,3.82005083729425,3.99896586424094
"201786_s_at",7.46743604932539,8.1490815996897,7.01155384543371,7.3860395116265,7.90993964726461,7.59422329704712,8.31519829660333,6.17733245060246,8.03297633712484,8.31283198782812,8.10872056146234,7.55641336292512
"203162_s_at",4.41675305145299,3.96401454863775,4.77430223396308,3.81542756241248,4.80527434811973,4.84996291282186,4.48941457992535,4.44629733228736,4.39908661532535,4.26934988510305,3.99757767166394,4.85198459399824
"219540_at",5.87671514396869,6.69234276841377,3.7909409802029,4.97151167142171,3.16178311382134,4.92239426807246,4.97060237969463,2.82916122680896,3.64004383672201,4.85738379908346,4.05119135685748,4.2140016397192
"210021_s_at",3.25766363914161,3.13565858889121,4.14383639723188,3.3521048989319,4.08012536788302,2.67339383931006,3.64371498332478,4.19985350328971,3.70619709285782,3.25021731990202,3.34189598003825,4.02075940543975
"219549_s_at",6.63994415427704,5.39656985065386,3.41270228485935,4.05496617945026,5.38682398866156,4.4743618940704,4.33446845336707,4.08305385391018,5.64046350134638,4.94410010444607,6.20418007339966,4.73671260694698
"202020_s_at",3.34653536967567,3.17667941454275,3.24947043390104,3.83692202188765,3.58543019216954,4.22727550157308,4.03702086061929,3.63739189847002,4.34031598817804,4.2721319071811,4.23598897137107,3.96646021786819
"221383_at",2.64028249472974,1.96636462121521,2.64829654285576,2.14963129821428,2.83200943395882,2.50722951155717,2.27228549375528,2.83731039114801,2.13899238638536,1.81194831828046,1.77552636465107,2.37782330023908
"207196_s_at",5.70962362579297,6.58090592573966,5.68156840474609,5.06065968609291,6.69579035211789,5.28311461959297,6.24230696999425,4.7025365833436,5.83673524775583,5.54817398834169,6.96238178340342,6.28278330217183
"210240_s_at",3.6818828126215,3.41241357257797,3.40577420867292,3.62479808438943,2.96518224394017,3.0097199374473,3.09826792981243,2.99032915666362,3.80149769655699,3.25558615684648,3.14263703127545,4.15269937479065
"206934_at",3.1565823662727,2.75962155898095,2.75289812419686,3.80665640887706,2.74662939559872,3.38234530596468,2.77214390097405,3.0355485093847,3.16421161829072,3.37767514915804,3.50798187087153,2.7072111837447
"201900_s_at",5.77603984662915,6.57621818340146,4.66067141420042,4.58826017196654,5.23685590410241,5.41852964208291,4.87929838735882,5.46902871290962,6.03818357537765,6.71275337879035,5.81339795575919,6.01926428654883
"218057_x_at",5.12168025430236,5.55521050171515,4.98640728780523,6.26297901915929,4.84919108466903,6.40969445823134,5.32836004431661,4.53783255168712,5.6151822597775,6.09502933132325,5.89444476529932,4.39987526017849
"202857_at",5.65792663944208,5.42533450933631,4.16511234662634,4.40673061298727,5.60045797598302,6.3514184012148,4.49000042314733,4.83436364248039,5.51020690595144,5.9587127977603,6.6290844290243,4.72331140602178
"212753_at",3.74103080045488,3.44282281272924,2.57271768537398,2.92415357313345,3.2903027311246,3.03190753271812,2.75555909229458,3.05262649028216,3.74006019282679,3.0671696008082,4.27163672344934,3.8017625422694
"219577_s_at",4.91766035394822,4.58108020925911,4.25489070023426,3.89878759211249,4.72983531049257,4.04011366286532,4.04301654792717,4.57325976782737,5.74232341257417,4.53255305845193,5.34028261486462,5.10546186624718
"210719_s_at",4.33731866243577,3.88488962168518,3.93906123521779,3.43063765377827,4.75854621885911,3.81591452678575,3.56026379895562,4.21258822914744,6.02298709319981,5.11289263033833,4.79473777799092,4.83073265494408
"219371_s_at",8.47928745479452,6.65028284342591,7.71284449939321,5.91036654869741,8.4209063809128,6.23283165806361,7.29320326410195,6.60381934800769,7.80296351943641,6.63282875567341,8.15603646109272,8.56185117881925
"203882_at",6.44426191417216,7.73267373979231,5.90821254308937,7.23729560309925,7.44959608531859,5.9373143561539,7.03649460450083,5.4061986205436,6.32657118871701,7.54769817719412,6.77243710125012,6.76853038184104
"202154_x_at",4.57374763268184,5.61670706766213,5.06924928734122,5.12236951317142,5.11753866740953,4.08156153679576,5.2441477002245,5.7043268060909,4.71151830554208,4.37255565953493,4.39963168299199,6.0567198015162
"208977_x_at",6.63978576387033,7.90131542864656,6.8948676154218,5.99634127529701,6.93795535851141,6.29102773872439,7.52480186740555,7.27713774239104,7.27412149866957,7.3998696909206,6.40211325658215,6.60798386553283
"203035_s_at",3.31349345534684,3.35395123078881,3.4305075582858,4.5281059982241,3.49384587472863,4.03908762458988,3.89404355002821,3.59226515281504,4.10627703267782,3.87226224986352,3.96296002544818,3.33324982962631
"202391_at",5.5928642126283,5.41270641196527,5.15468614635007,5.29373158821679,4.2736531907055,2.8923496192455,3.88809672819675,4.09345814917276,4.41549065359517,4.36054110666822,4.33090963530714,4.45034341511334
"202256_at",5.94198659207567,5.34002168561443,4.51944547545945,4.05895953823589,5.34053730172253,5.41593205711012,5.10053129207649,4.92052532657568,5.53306843359492,5.90157101317883,5.56554130860712,5.71441211061889
"202151_s_at",4.41042146002928,4.22958571308325,4.55090902244558,4.60850638248876,5.58739584879275,3.99286089812123,4.87258250287322,4.58746611709944,5.47257060356482,4.47218534538867,5.23133481288198,5.15145467234565
